DEVICE_ID,DEVICE_TYPE,PETAL_ID,BUS_ID,CAN_ID,PETAL_LOC,DEVICE_LOC,FVC_ID,SLIT_ID,SLITBLOCK_ID,BLOCKFIBER_ID,SPECTRO_ID,ENABLED
M05402,POS,7,13,5402,8,95,7095,5,B12,F10,,N/A
M05403,POS,7,13,5403,8,91,7091,5,B13,F23,,N/A
M05404,POS,7,10,5404,8,9,7009,5,B09,F04,,N/A
M05405,POS,7,10,5405,8,0,7000,5,B08,F22,,N/A
M05406,POS,8,22,5406,4,330,8330,1,B09,F13,,N/A
M05407,POS,7,17,5407,8,396,7396,5,B19,F06,,N/A
M05408,POS,10,12,5408,5,124,10124,7,B18,F08,,N/A
M05409,POS,8,13,5409,4,132,8132,1,B18,F12,,N/A
M05410,POS,8,13,5410,4,97,8097,1,B19,F07,,N/A
M05411,POS,3,14,5411,3,451,3451,2,B18,F13,,N/A
M05413,POS,3,17,5413,3,401,3401,2,B05,F10,,N/A
M05414,POS,8,22,5414,4,412,8412,1,B09,F20,,N/A
M05415,POS,8,22,5415,4,347,8347,1,B03,F24,,N/A
M05416,POS,7,17,5416,8,378,7378,5,B19,F05,,N/A
M05417,POS,7,12,5417,8,251,7251,5,B17,F12,,N/A
M05418,POS,6,13,5418,2,92,6092,6,B11,F22,,N/A
M05419,POS,7,13,5419,8,191,7191,5,B05,F15,,N/A
M05420,POS,7,13,5420,8,114,7114,5,B12,F06,,N/A
M05421,POS,7,16,5421,8,470,7470,5,B02,F07,,N/A
M05422,POS,7,15,5422,8,300,7300,5,B11,F14,,N/A
M05423,POS,7,10,5423,8,10,7010,5,B08,F06,,N/A
M05424,POS,5,15,5424,1,405,5405,3,B14,F01,,N/A
M05425,POS,5,15,5425,1,427,5427,3,B14,F02,,N/A
M05427,POS,7,17,5427,8,313,7313,5,B18,F16,,N/A
M05428,POS,8,10,5428,4,30,8030,1,B04,F21,,N/A
M05429,POS,7,17,5429,8,375,7375,5,B18,F09,,N/A
M05430,POS,5,13,5430,1,91,5091,3,B05,F24,,N/A
M05431,POS,5,23,5431,1,250,5250,3,B12,F04,,N/A
M05432,POS,5,22,5432,1,371,5371,3,B18,F16,,N/A
M05433,POS,5,14,5433,1,492,5492,3,B02,F23,,N/A
M05434,POS,8,15,5434,4,340,8340,1,B13,F11,,N/A
M05435,POS,10,23,5435,5,179,10179,7,B02,F19,,N/A
M05436,POS,7,14,5436,8,512,7512,5,B15,F17,,N/A
M05437,POS,5,14,5437,1,387,5387,3,B15,F21,,N/A
M05439,POS,3,16,5439,3,505,3505,2,B11,F12,,N/A
M05440,POS,9,22,5440,9,324,9324,8,B04,F12,,N/A
M05441,POS,7,16,5441,8,487,7487,5,B02,F08,,N/A
M05442,POS,7,17,5442,8,484,7484,5,B19,F23,,N/A
M05443,POS,7,11,5443,8,37,7037,5,B09,F17,,N/A
M05444,POS,5,23,5444,1,230,5230,3,B13,F03,,N/A
M05445,POS,5,13,5445,1,72,5072,3,B05,F06,,N/A
M05447,POS,5,15,5447,1,319,5319,3,B15,F11,,N/A
M05450,POS,7,12,5450,8,184,7184,5,B17,F04,,N/A
M05451,POS,7,16,5451,8,449,7449,5,B03,F23,,N/A
M05452,POS,7,17,5452,8,376,7376,5,B19,F14,,N/A
M05453,POS,7,12,5453,8,234,7234,5,B16,F02,,N/A
M05454,POS,8,11,5454,4,36,8036,1,B04,F03,,N/A
M05455,POS,3,12,5455,3,185,3185,2,B16,F24,,N/A
M05456,POS,3,12,5456,3,201,3201,2,B17,F08,,N/A
M05457,POS,3,10,5457,3,4,3004,2,B00,F08,,N/A
M05458,POS,5,12,5458,1,185,5185,3,B10,F19,,N/A
M05459,POS,7,13,5459,8,80,7080,5,B13,F06,,N/A
M05460,POS,7,12,5460,8,292,7292,5,B16,F09,,N/A
M05461,POS,7,12,5461,8,256,7256,5,B17,F11,,N/A
M05462,POS,7,12,5462,8,290,7290,5,B17,F13,,N/A
M05463,POS,7,12,5463,8,272,7272,5,B17,F19,,N/A
M05464,POS,3,14,5464,3,363,3363,2,B18,F09,,N/A
M05466,POS,5,13,5466,1,96,5096,3,B05,F00,,N/A
M05468,POS,5,11,5468,1,77,5077,3,B09,F00,,N/A
M05469,POS,7,15,5469,8,315,7315,5,B03,F15,,N/A
M05470,POS,7,17,5470,8,335,7335,5,B18,F12,,N/A
M05471,POS,7,17,5471,8,401,7401,5,B19,F12,,N/A
M05472,POS,7,15,5472,8,298,7298,5,B02,F16,,N/A
M05473,POS,8,10,5473,4,2,8002,1,B05,F18,,N/A
M05474,POS,7,15,5474,8,319,7319,5,B11,F21,,N/A
M05475,POS,7,15,5475,8,382,7382,5,B10,F13,,N/A
M05476,POS,7,15,5476,8,280,7280,5,B03,F01,,N/A
M05477,POS,7,15,5477,8,380,7380,5,B10,F22,,N/A
M05478,POS,7,16,5478,8,488,7488,5,B02,F24,,N/A
M05479,POS,7,17,5479,8,463,7463,5,B18,F00,,N/A
M05480,POS,7,11,5480,8,52,7052,5,B08,F23,,N/A
M05481,POS,7,11,5481,8,76,7076,5,B08,F00,,N/A
M05482,POS,7,11,5482,8,51,7051,5,B09,F20,,N/A
M05483,POS,8,13,5483,4,82,8082,1,B19,F02,,N/A
M05484,POS,8,13,5484,4,116,8116,1,B18,F04,,N/A
M05485,POS,8,13,5485,4,128,8128,1,B19,F13,,N/A
M05486,POS,8,13,5486,4,92,8092,1,B19,F04,,N/A
M05487,POS,8,13,5487,4,118,8118,1,B18,F00,,N/A
M05488,POS,3,13,5488,3,93,3093,2,B13,F23,,N/A
M05489,POS,3,11,5489,3,26,3026,2,B08,F16,,N/A
M05491,POS,3,13,5491,3,119,3119,2,B13,F17,,N/A
M05492,POS,3,11,5492,3,34,3034,2,B09,F07,,N/A
M05493,POS,7,17,5493,8,312,7312,5,B18,F08,,N/A
M05494,POS,7,15,5494,8,358,7358,5,B11,F02,,N/A
M05495,POS,8,11,5495,4,53,8053,1,B04,F01,,N/A
M05496,POS,3,11,5496,3,41,3041,2,B08,F21,,N/A
M05497,POS,3,13,5497,3,83,3083,2,B12,F10,,N/A
M05498,POS,8,13,5498,4,105,8105,1,B19,F05,,N/A
M05499,POS,8,11,5499,4,98,8098,1,B04,F12,,N/A
M05500,POS,7,15,5500,8,296,7296,5,B02,F02,,N/A
M05501,POS,5,23,5501,1,301,5301,3,B13,F22,,N/A
M05502,POS,3,13,5502,3,82,3082,2,B13,F20,,N/A
M05503,POS,9,22,5503,9,388,9388,8,B04,F07,,N/A
M05505,POS,7,12,5505,8,291,7291,5,B16,F18,,N/A
M05506,POS,7,17,5506,8,399,7399,5,B18,F05,,N/A
M05507,POS,8,22,5507,4,389,8389,1,B03,F00,,N/A
M05508,POS,7,17,5508,8,464,7464,5,B18,F22,,N/A
M05509,POS,7,17,5509,8,444,7444,5,B19,F24,,N/A
M05510,POS,3,15,5510,3,383,3383,2,B19,F22,,N/A
M05511,POS,3,15,5511,3,340,3340,2,B19,F13,,N/A
M05512,POS,3,13,5512,3,130,3130,2,B13,F13,,N/A
M05513,POS,11,22,5513,6,328,11328,4,B14,F13,,N/A
M05514,POS,8,11,5514,4,40,8040,1,B11,F16,,N/A
M05515,POS,7,16,5515,8,518,7518,5,B02,F11,,N/A
M05516,POS,7,11,5516,8,44,7044,5,B09,F13,,N/A
M05517,POS,7,17,5517,8,465,7465,5,B18,F01,,N/A
M05518,POS,7,17,5518,8,445,7445,5,B18,F21,,N/A
M05519,POS,3,12,5519,3,166,3166,2,B03,F16,,N/A
M05520,POS,5,23,5520,1,209,5209,3,B03,F05,,N/A
M05521,POS,5,22,5521,1,304,5304,3,B12,F18,,N/A
M05522,POS,10,23,5522,5,225,10225,7,B02,F22,,N/A
M05523,POS,10,12,5523,5,167,10167,7,B19,F11,,N/A
M05524,POS,7,23,5524,8,231,7231,5,B01,F22,,N/A
M05525,POS,5,13,5525,1,95,5095,3,B04,F08,,N/A
M05526,POS,4,17,5526,0,395,4395,9,B13,F23,,N/A
M05527,POS,4,17,5527,0,355,4355,9,B12,F24,,N/A
M05528,POS,4,17,5528,0,332,4332,9,B12,F16,,N/A
M05529,POS,3,12,5529,3,101,3101,2,B03,F00,,N/A
M05530,POS,3,12,5530,3,126,3126,2,B02,F11,,N/A
M05531,POS,5,23,5531,1,248,5248,3,B12,F16,,N/A
M05532,POS,3,17,5532,3,444,3444,2,B04,F11,,N/A
M05533,POS,5,13,5533,1,147,5147,3,B16,F09,,N/A
M05535,POS,5,12,5535,1,200,5200,3,B11,F17,,N/A
M05536,POS,4,17,5536,0,419,4419,9,B12,F03,,N/A
M05537,POS,4,17,5537,0,464,4464,9,B12,F17,,N/A
M05538,POS,5,23,5538,1,231,5231,3,B12,F10,,N/A
M05539,POS,6,12,5539,2,271,6271,6,B05,F14,,N/A
M05543,POS,7,15,5543,8,402,7402,5,B10,F20,,N/A
M05544,POS,6,15,5544,2,241,6241,6,B03,F13,,N/A
M05545,POS,6,15,5545,2,296,6296,6,B03,F16,,N/A
M05546,POS,6,15,5546,2,259,6259,6,B02,F02,,N/A
M05547,POS,6,15,5547,2,277,6277,6,B02,F19,,N/A
M05548,POS,6,17,5548,2,353,6353,6,B15,F21,,N/A
M05549,POS,7,13,5549,8,81,7081,5,B13,F07,,N/A
M05550,POS,7,10,5550,8,1,7001,5,B08,F04,,N/A
M05551,POS,7,10,5551,8,6,7006,5,B08,F01,,N/A
M05552,POS,7,13,5552,8,221,7221,5,B04,F14,,N/A
M05553,POS,7,10,5553,8,17,7017,5,B09,F09,,N/A
M05554,POS,11,13,5554,6,64,11064,4,B08,F11,,N/A
M05555,POS,6,17,5555,2,332,6332,6,B14,F19,,N/A
M05556,POS,6,17,5556,2,416,6416,6,B15,F20,,N/A
M05557,POS,6,17,5557,2,312,6312,6,B14,F22,,N/A
M05558,POS,6,17,5558,2,352,6352,6,B15,F22,,N/A
M05559,POS,11,22,5559,6,459,11459,4,B15,F13,,N/A
M05561,POS,6,17,5561,2,418,6418,6,B14,F20,,N/A
M05562,POS,6,17,5562,2,375,6375,6,B15,F16,,N/A
M05563,POS,6,17,5563,2,396,6396,6,B15,F00,,N/A
M05564,POS,6,17,5564,2,373,6373,6,B15,F18,,N/A
M05565,POS,6,17,5565,2,446,6446,6,B15,F15,,N/A
M05566,POS,6,17,5566,2,466,6466,6,B14,F24,,N/A
M05567,POS,6,17,5567,2,354,6354,6,B15,F09,,N/A
M05568,POS,6,17,5568,2,374,6374,6,B14,F18,,N/A
M05569,POS,6,15,5569,2,240,6240,6,B02,F04,,N/A
M05570,POS,6,14,5570,2,474,6474,6,B19,F03,,N/A
M05571,POS,6,17,5571,2,440,6440,6,B14,F13,,N/A
M05572,POS,6,15,5572,2,223,6223,6,B03,F06,,N/A
M05573,POS,11,22,5573,6,348,11348,4,B14,F14,,N/A
M05575,POS,6,17,5575,2,484,6484,6,B14,F23,,N/A
M05576,POS,6,17,5576,2,313,6313,6,B15,F11,,N/A
M05577,POS,6,17,5577,2,417,6417,6,B15,F08,,N/A
M05578,POS,6,17,5578,2,333,6333,6,B15,F24,,N/A
M05579,POS,6,14,5579,2,431,6431,6,B08,F12,,N/A
M05580,POS,6,14,5580,2,508,6508,6,B08,F01,,N/A
M05581,POS,11,13,5581,6,90,11090,4,B09,F01,,N/A
M05582,POS,11,13,5582,6,80,11080,4,B09,F21,,N/A
M05583,POS,7,13,5583,8,90,7090,5,B12,F24,,N/A
M05584,POS,6,15,5584,2,299,6299,6,B08,F23,,N/A
M05586,POS,6,15,5586,2,318,6318,6,B09,F07,,N/A
M05587,POS,6,17,5587,2,483,6483,6,B14,F07,,N/A
M05588,POS,11,13,5588,6,71,11071,4,B09,F04,,N/A
M05589,POS,6,15,5589,2,300,6300,6,B08,F10,,N/A
M05591,POS,6,14,5591,2,453,6453,6,B09,F16,,N/A
M05592,POS,6,15,5592,2,319,6319,6,B09,F13,,N/A
M05593,POS,6,17,5593,2,465,6465,6,B15,F04,,N/A
M05594,POS,6,14,5594,2,454,6454,6,B19,F07,,N/A
M05595,POS,6,17,5595,2,424,6424,6,B15,F19,,N/A
M05596,POS,6,15,5596,2,357,6357,6,B03,F23,,N/A
M05597,POS,6,23,5597,2,250,6250,6,B12,F24,,N/A
M05598,POS,6,23,5598,2,303,6303,6,B12,F13,,N/A
M05599,POS,6,23,5599,2,267,6267,6,B12,F23,,N/A
M05600,POS,6,22,5600,2,268,6268,6,B12,F05,,N/A
M05601,POS,6,15,5601,2,427,6427,6,B08,F18,,N/A
M05602,POS,11,13,5602,6,62,11062,4,B09,F06,,N/A
M05603,POS,6,22,5603,2,304,6304,6,B13,F07,,N/A
M05604,POS,6,17,5604,2,401,6401,6,B14,F10,,N/A
M05605,POS,6,17,5605,2,423,6423,6,B14,F17,,N/A
M05606,POS,6,17,5606,2,379,6379,6,B14,F04,,N/A
M05607,ETC,6,17,5607,2,501,6501,6,B20,,,N/A
M05608,POS,6,15,5608,2,280,6280,6,B02,F12,,N/A
M05609,POS,6,15,5609,2,298,6298,6,B03,F15,,N/A
M05610,POS,6,15,5610,2,317,6317,6,B03,F07,,N/A
M05611,POS,6,15,5611,2,336,6336,6,B02,F14,,N/A
M05612,POS,6,15,5612,2,337,6337,6,B03,F22,,N/A
M05613,POS,6,15,5613,2,279,6279,6,B03,F20,,N/A
M05614,POS,6,15,5614,2,316,6316,6,B02,F16,,N/A
M05615,POS,6,15,5615,2,297,6297,6,B02,F09,,N/A
M05616,POS,4,12,5616,0,152,4152,9,B09,F22,,N/A
M05618,POS,6,22,5618,2,346,6346,6,B12,F04,,N/A
M05619,POS,6,23,5619,2,248,6248,6,B12,F10,,N/A
M05620,POS,6,12,5620,2,215,6215,6,B05,F12,,N/A
M05621,POS,6,23,5621,2,262,6262,6,B18,F14,,N/A
M05622,POS,6,23,5622,2,283,6283,6,B12,F06,,N/A
M05623,POS,6,23,5623,2,301,6301,6,B12,F08,,N/A
M05625,POS,6,23,5625,2,245,6245,6,B18,F13,,N/A
M05626,POS,6,23,5626,2,302,6302,6,B13,F08,,N/A
M05628,POS,6,13,5628,2,147,6147,6,B17,F21,,N/A
M05629,POS,10,22,5629,5,345,10345,7,B14,F08,,N/A
M05630,POS,10,15,5630,5,380,10380,7,B10,F12,,N/A
M05631,POS,6,12,5631,2,170,6170,6,B05,F17,,N/A
M05632,POS,6,12,5632,2,232,6232,6,B05,F00,,N/A
M05633,POS,6,12,5633,2,171,6171,6,B05,F10,,N/A
M05634,POS,6,23,5634,2,231,6231,6,B12,F21,,N/A
M05635,POS,6,22,5635,2,344,6344,6,B12,F18,,N/A
M05636,POS,6,11,5636,2,39,6039,6,B17,F09,,N/A
M05637,POS,6,22,5637,2,324,6324,6,B12,F11,,N/A
M05638,POS,11,12,5638,6,165,11165,4,B15,F23,,N/A
M05639,POS,11,12,5639,6,151,11151,4,B14,F11,,N/A
M05640,POS,11,12,5640,6,138,11138,4,B15,F01,,N/A
M05641,POS,11,10,5641,6,23,11023,4,B17,F17,,N/A
M05642,POS,11,12,5642,6,126,11126,4,B15,F15,,N/A
M05644,POS,10,11,5644,5,45,10045,7,B13,F15,,N/A
M05645,POS,6,11,5645,2,32,6032,6,B16,F21,,N/A
M05658,POS,6,13,5658,2,102,6102,6,B11,F00,,N/A
M05659,POS,6,13,5659,2,54,6054,6,B10,F03,,N/A
M05661,POS,6,13,5661,2,103,6103,6,B10,F05,,N/A
M05662,POS,6,13,5662,2,114,6114,6,B10,F14,,N/A
M05664,POS,6,13,5664,2,55,6055,6,B10,F17,,N/A
M05665,POS,6,15,5665,2,358,6358,6,B09,F01,,N/A
M05666,POS,6,13,5666,2,146,6146,6,B17,F14,,N/A
M05667,POS,6,13,5667,2,134,6134,6,B16,F15,,N/A
M05668,POS,6,13,5668,2,122,6122,6,B16,F04,,N/A
M05670,POS,6,11,5670,2,21,6021,6,B17,F20,,N/A
M05671,POS,6,11,5671,2,49,6049,6,B16,F02,,N/A
M05672,POS,6,11,5672,2,42,6042,6,B16,F23,,N/A
M05673,POS,6,13,5673,2,160,6160,6,B17,F23,,N/A
M05674,POS,6,11,5674,2,47,6047,6,B17,F19,,N/A
M05675,POS,6,13,5675,2,145,6145,6,B11,F02,,N/A
M05676,POS,6,13,5676,2,72,6072,6,B10,F08,,N/A
M05677,POS,6,13,5677,2,81,6081,6,B10,F24,,N/A
M05678,POS,6,13,5678,2,91,6091,6,B10,F15,,N/A
M05680,POS,6,11,5680,2,26,6026,6,B16,F09,,N/A
M05681,POS,6,13,5681,2,175,6175,6,B17,F01,,N/A
M05682,POS,6,11,5682,2,56,6056,6,B17,F02,,N/A
M05683,POS,6,11,5683,2,22,6022,6,B16,F17,,N/A
M05684,POS,6,11,5684,2,66,6066,6,B16,F24,,N/A
M05685,POS,6,13,5685,2,63,6063,6,B10,F16,,N/A
M05686,POS,10,22,5686,5,325,10325,7,B15,F15,,N/A
M05688,POS,10,11,5688,5,60,10060,7,B13,F23,,N/A
M05689,POS,10,11,5689,5,26,10026,7,B04,F17,,N/A
M05691,POS,4,15,5691,0,427,4427,9,B06,F01,,N/A
M05692,POS,4,15,5692,0,426,4426,9,B07,F20,,N/A
M05694,POS,4,15,5694,0,383,4383,9,B06,F10,,N/A
M05696,POS,4,23,5696,0,248,4248,9,B03,F22,,N/A
M05698,POS,10,11,5698,5,43,10043,7,B05,F11,,N/A
M05700,POS,10,13,5700,5,190,10190,7,B05,F20,,N/A
M05701,POS,4,15,5701,0,362,4362,9,B06,F07,,N/A
M05702,POS,4,15,5702,0,405,4405,9,B07,F03,,N/A
M05703,POS,4,22,5703,0,307,4307,9,B03,F07,,N/A
M05704,POS,4,15,5704,0,404,4404,9,B07,F06,,N/A
M05705,POS,11,12,5705,6,141,11141,4,B04,F04,,N/A
M05706,POS,11,12,5706,6,198,11198,4,B05,F02,,N/A
M05707,POS,11,10,5707,6,6,11006,4,B17,F01,,N/A
M05709,POS,11,10,5709,6,13,11013,4,B17,F19,,N/A
M05711,POS,11,10,5711,6,4,11004,4,B17,F10,,N/A
M05713,POS,11,10,5713,6,30,11030,4,B17,F12,,N/A
M05715,POS,11,10,5715,6,15,11015,4,B16,F09,,N/A
M05716,POS,11,10,5716,6,16,11016,4,B17,F23,,N/A
M05717,POS,11,10,5717,6,9,11009,4,B17,F06,,N/A
M05720,POS,10,13,5720,5,107,10107,7,B00,F24,,N/A
M05721,POS,11,10,5721,6,12,11012,4,B16,F04,,N/A
M05723,POS,10,13,5723,5,161,10161,7,B04,F13,,N/A
M05724,POS,4,14,5724,0,428,4428,9,B07,F23,,N/A
M05725,POS,4,22,5725,0,326,4326,9,B03,F05,,N/A
M05726,POS,4,15,5726,0,341,4341,9,B07,F07,,N/A
M05727,POS,11,12,5727,6,183,11183,4,B05,F10,,N/A
M05728,POS,11,12,5728,6,169,11169,4,B05,F24,,N/A
M05729,POS,11,12,5729,6,155,11155,4,B04,F11,,N/A
M05730,POS,11,12,5730,6,214,11214,4,B05,F22,,N/A
M05731,POS,11,12,5731,6,199,11199,4,B04,F15,,N/A
M05732,POS,11,12,5732,6,184,11184,4,B04,F09,,N/A
M05733,POS,11,12,5733,6,168,11168,4,B14,F12,,N/A
M05734,POS,11,12,5734,6,154,11154,4,B14,F08,,N/A
M05735,POS,11,12,5735,6,181,11181,4,B14,F05,,N/A
M05736,POS,11,13,5736,6,54,11054,4,B09,F10,,N/A
M05737,POS,4,23,5737,0,231,4231,9,B02,F12,,N/A
M05738,POS,4,22,5738,0,323,4323,9,B02,F11,,N/A
M05739,POS,10,11,5739,5,42,10042,7,B04,F06,,N/A
M05740,POS,11,12,5740,6,256,11256,4,B04,F16,,N/A
M05741,POS,11,12,5741,6,310,11310,4,B05,F14,,N/A
M05742,POS,11,12,5742,6,292,11292,4,B04,F00,,N/A
M05743,POS,11,12,5743,6,274,11274,4,B05,F23,,N/A
M05744,POS,11,12,5744,6,311,11311,4,B04,F19,,N/A
M05745,POS,10,11,5745,5,59,10059,7,B12,F20,,N/A
M05746,POS,4,22,5746,0,286,4286,9,B02,F08,,N/A
M05747,POS,11,17,5747,6,462,11462,4,B02,F24,,N/A
M05748,POS,11,17,5748,6,442,11442,4,B03,F24,,N/A
M05749,POS,11,17,5749,6,420,11420,4,B02,F19,,N/A
M05750,POS,11,17,5750,6,398,11398,4,B02,F17,,N/A
M05751,POS,11,12,5751,6,124,11124,4,B15,F11,,N/A
M05753,POS,10,13,5753,5,96,10096,7,B00,F20,,N/A
M05755,POS,10,13,5755,5,189,10189,7,B05,F17,,N/A
M05756,POS,11,12,5756,6,112,11112,4,B15,F10,,N/A
M05757,POS,11,12,5757,6,180,11180,4,B14,F07,,N/A
M05758,POS,11,12,5758,6,139,11139,4,B14,F21,,N/A
M05759,POS,11,12,5759,6,127,11127,4,B14,F09,,N/A
M05760,POS,11,12,5760,6,101,11101,4,B15,F16,,N/A
M05761,POS,11,13,5761,6,86,11086,4,B08,F17,,N/A
M05762,POS,11,13,5762,6,131,11131,4,B08,F03,,N/A
M05763,POS,11,13,5763,6,143,11143,4,B08,F15,,N/A
M05764,POS,11,13,5764,6,119,11119,4,B09,F20,,N/A
M05765,POS,11,13,5765,6,108,11108,4,B09,F09,,N/A
M05766,POS,4,23,5766,0,250,4250,9,B02,F02,,N/A
M05767,POS,4,12,5767,0,125,4125,9,B08,F18,,N/A
M05768,POS,11,17,5768,6,377,11377,4,B02,F20,,N/A
M05769,POS,4,12,5769,0,140,4140,9,B08,F14,,N/A
M05770,POS,10,11,5770,5,51,10051,7,B12,F08,,N/A
M05771,POS,10,11,5771,5,69,10069,7,B13,F16,,N/A
M05772,POS,10,11,5772,5,78,10078,7,B13,F08,,N/A
M05773,POS,10,11,5773,5,87,10087,7,B12,F14,,N/A
M05775,POS,10,11,5775,5,35,10035,7,B05,F08,,N/A
M05776,POS,10,11,5776,5,22,10022,7,B05,F00,,N/A
M05777,POS,10,11,5777,5,48,10048,7,B05,F16,,N/A
M05778,POS,10,11,5778,5,49,10049,7,B05,F15,,N/A
M05779,POS,10,11,5779,5,33,10033,7,B04,F21,,N/A
M05780,POS,4,12,5780,0,139,4139,9,B09,F08,,N/A
M05781,POS,4,12,5781,0,181,4181,9,B09,F18,,N/A
M05782,POS,4,12,5782,0,138,4138,9,B08,F20,,N/A
M05784,POS,11,17,5784,6,356,11356,4,B02,F12,,N/A
M05785,POS,11,17,5785,6,463,11463,4,B03,F17,,N/A
M05786,POS,10,11,5786,5,56,10056,7,B04,F23,,N/A
M05787,POS,10,11,5787,5,27,10027,7,B05,F09,,N/A
M05789,POS,10,11,5789,5,21,10021,7,B04,F22,,N/A
M05790,POS,4,12,5790,0,153,4153,9,B09,F14,,N/A
M05791,POS,4,12,5791,0,165,4165,9,B08,F07,,N/A
M05792,POS,11,17,5792,6,443,11443,4,B02,F00,,N/A
M05793,POS,11,17,5793,6,421,11421,4,,,,N/A
M05794,POS,6,10,5794,2,0,6000,6,B07,F24,,N/A
M05797,POS,4,11,5797,0,68,4068,9,B17,F18,,N/A
M05798,POS,4,13,5798,0,135,4135,9,B05,F05,,N/A
M05799,POS,4,13,5799,0,123,4123,9,B04,F10,,N/A
M05800,POS,6,10,5800,2,1,6001,6,B07,F08,,N/A
M05801,POS,6,10,5801,2,3,6003,6,B07,F22,,N/A
M05802,POS,6,10,5802,2,5,6005,6,B06,F18,,N/A
M05803,POS,6,13,5803,2,119,6119,6,B11,F21,,N/A
M05804,POS,6,13,5804,2,173,6173,6,B16,F08,,N/A
M05805,POS,6,13,5805,2,108,6108,6,B10,F21,,N/A
M05806,POS,6,10,5806,2,9,6009,6,B06,F13,,N/A
M05807,POS,6,10,5807,2,13,6013,6,B07,F13,,N/A
M05808,POS,6,10,5808,2,6,6006,6,B07,F20,,N/A
M05809,POS,6,10,5809,2,17,6017,6,B06,F14,,N/A
M05810,POS,6,13,5810,2,115,6115,6,B10,F13,,N/A
M05811,POS,4,14,5811,0,491,4491,9,B07,F17,,N/A
M05812,POS,6,13,5812,2,73,6073,6,B11,F20,,N/A
M05813,POS,4,14,5813,0,409,4409,9,B07,F19,,N/A
M05814,POS,4,14,5814,0,431,4431,9,B06,F15,,N/A
M05815,POS,4,14,5815,0,453,4453,9,B07,F12,,N/A
M05816,POS,4,14,5816,0,387,4387,9,B07,F21,,N/A
M05817,POS,4,10,5817,0,1,4001,9,B17,F24,,N/A
M05818,POS,4,10,5818,0,9,4009,9,B17,F06,,N/A
M05819,POS,4,10,5819,0,17,4017,9,B16,F16,,N/A
M05820,POS,4,13,5820,0,159,4159,9,B04,F17,,N/A
M05821,POS,4,13,5821,0,174,4174,9,B05,F14,,N/A
M05822,POS,6,13,5822,2,205,6205,6,B17,F17,,N/A
M05823,POS,4,10,5823,0,13,4013,9,B17,F07,,N/A
M05824,POS,6,10,5824,2,8,6008,6,B06,F07,,N/A
M05825,POS,6,10,5825,2,12,6012,6,B06,F19,,N/A
M05826,POS,4,10,5826,0,0,4000,9,B16,F00,,N/A
M05828,POS,4,10,5828,0,3,4003,9,B16,F01,,N/A
M05829,POS,4,23,5829,0,164,4164,9,B15,F01,,N/A
M05830,POS,4,13,5830,0,160,4160,9,B04,F15,,N/A
M05831,POS,4,23,5831,0,224,4224,9,B15,F17,,N/A
M05832,POS,4,23,5832,0,208,4208,9,B15,F02,,N/A
M05833,POS,4,13,5833,0,147,4147,9,B05,F11,,N/A
M05834,POS,6,13,5834,2,176,6176,6,B17,F07,,N/A
M05835,POS,6,13,5835,2,117,6117,6,B11,F10,,N/A
M05836,POS,6,13,5836,2,142,6142,6,B10,F12,,N/A
M05837,POS,4,14,5837,0,430,4430,9,B06,F11,,N/A
M05838,POS,6,11,5838,2,44,6044,6,B07,F18,,N/A
M05839,POS,6,11,5839,2,51,6051,6,B06,F24,,N/A
M05840,POS,6,11,5840,2,76,6076,6,B06,F09,,N/A
M05842,POS,4,23,5842,0,225,4225,9,B15,F18,,N/A
M05843,POS,4,10,5843,0,6,4006,9,B16,F12,,N/A
M05844,POS,4,11,5844,0,27,4027,9,B05,F04,,N/A
M05845,POS,4,13,5845,0,146,4146,9,B04,F01,,N/A
M05846,POS,4,23,5846,0,193,4193,9,B14,F21,,N/A
M05848,POS,4,14,5848,0,406,4406,9,B07,F08,,N/A
M05850,POS,4,23,5850,0,210,4210,9,B14,F16,,N/A
M05851,POS,4,10,5851,0,2,4002,9,B16,F20,,N/A
M05852,POS,4,23,5852,0,195,4195,9,B14,F19,,N/A
M05853,POS,4,14,5853,0,451,4451,9,B06,F21,,N/A
M05854,POS,11,17,5854,6,355,11355,4,B02,F05,,N/A
M05856,POS,11,17,5856,6,335,11335,4,B02,F02,,N/A
M05857,POS,11,17,5857,6,419,11419,4,B02,F11,,N/A
M05858,POS,11,17,5858,6,397,11397,4,B03,F22,,N/A
M05859,POS,11,17,5859,6,376,11376,4,B02,F18,,N/A
M05860,POS,4,14,5860,0,429,4429,9,B06,F04,,N/A
M05861,POS,4,14,5861,0,492,4492,9,B15,F12,,N/A
M05862,POS,4,23,5862,0,226,4226,9,B15,F13,,N/A
M05863,POS,4,14,5863,0,458,4458,9,B15,F11,,N/A
M05864,POS,4,23,5864,0,243,4243,9,B15,F09,,N/A
M05865,POS,4,14,5865,0,471,4471,9,B07,F14,,N/A
M05866,POS,4,14,5866,0,407,4407,9,B07,F11,,N/A
M05867,POS,4,11,5867,0,42,4042,9,B04,F19,,N/A
M05868,POS,4,11,5868,0,60,4060,9,B16,F07,,N/A
M05869,POS,4,11,5869,0,35,4035,9,B05,F24,,N/A
M05870,POS,4,11,5870,0,29,4029,9,B04,F05,,N/A
M05871,POS,4,11,5871,0,37,4037,9,B17,F01,,N/A
M05872,POS,4,11,5872,0,77,4077,9,B17,F11,,N/A
